162.36
162.32
168.27
178.44
192.35
201.09
200.02
195.19
189.85
186.97
183.08
178.4
175.1
170.8
165.95
233.29
312.46
304.1
283.08
321.87
346.28
327.18
323.15
316.6
310.15
301.99
291.31
280.8
269.68
257.9
483.96
704.08
775.53
886.48
905.77
876.16
819.89
751.24
795.25
818.86
745.81
702.48
690.68
834.78
946.91
950.23
960.19
1018.4
1049.3
991.78
945.56
1210.3
1639.7
1899.6
2040.9
2026.7
1907.5
1894.2
1893
1761.5
1630.7
1474.1
1315.7
1581.2
2118.4
2426.7
2548.3
2524.5
2448.3
2350.9
2234.6
2119.3
2003.2
1914.9
1816
1693.7
1585.3
1454.7
1443.3
1928
2588.7
3028.3
3241.7
3211.2
3140
3053.6
2911.4
2744
2642.7
2512.4
2330.7
2186
2043.3
1873.5
1645.7
1383.9
1138.1
949.01
838.74
771.2
709.01
654.78
607.86
571
581.59
576.12
533.8
503.63
487.54
478.1
453.22
433.01
418.31
404.51
389.03
374.78
363.28
352.37
342.07
332.23
321.96
311.38
300.88
291.28
282.74
273.02
262.53
254.99
246.51
237.61
231.72
224.04
215.07
205.97
195.85
186.69
180.12
175.52
171.18
166.23
161.07
156.11
152.12
147.87
142.88
138.55
134.5
130.73
132.49
138
148.76
169.62
183.18
181.57
176.51
172.02
167.68
163.7
162.14
164.1
172.76
208.75
262.58
278.36
268.41
257.15
239.83
224.81
210.37
212.95
239.51
250.06
244.99
259.93
256.35
233.41
253.65
267.35
243.25
224.84
211.21
195.08
188.91
186.66
206.47
240.26
252.91
249.74
235.56
237.09
233.14
212.72
194.86
180.4
170.78
161.34
151.42
145.04
141.31
136.97
132.63
128.13
172.88
225.72
224.07
209.9
195.09
200.72
224.39
306.06
393.44
407.75
414.22
447.04
490.3
489.31
473.01
471.44
446.46
416.54
411.85
425.31
458.69
494.4
499.58
484.2
475.36
466.42
447.18
419.17
419.04
431.48
479.49
545.87
567.85
560.15
525.72
487.77
451.43
418.84
395.76
396.72
397.34
408.45
415.68
400.91
398.23
399.18
397.68
395.81
383.17
390.58
412.69
423.56
613.53
999.34
1390.3
1724.3
1910
1946.3
1933.9
1894.1
1841.8
1741.8
1551.2
1336.5
1134.1
960.83
840.06
755.95
686.26
652.04
636.28
606.73
590.93
573.76
554.7
541.08
513.46
486.78
464.53
437.86
410.49
386.35
367.21
350.9
335.41
320.53
306.27
292.42
282.36
272.23
260.06
252.23
245.3
237.33
229.55
221.95
214.9
208.43
203.78
197.28
188.21
181.28
182.26
186.42
182.36
175.24
169.84
164.26
159.7
156.41
152.89
148.54
144.62
141.58
139.1
137.01
135.4
134.67
134.06
133.13
132.31
131.41
134.39
136.47
133.88
131.68
129.81
128.03
126.25
124.5
123.31
122.15
120.16
118.79
117.76
126.61
134.28
132.5
130.95
130.1
143.17
153.54
149.37
144.7
140.79
138.05
136
134.29
132.83
131.56
130.5
129.47
128.2
126.78
125.47
124.3
123
121.32
119.21
131.13
141.31
136.22
132.11
128.43
125.07
121.95
118.86
116.5
115.29
113.71
112.13
113.92
134.44
150.23
145.64
142.19
139.94
138.55
137.38
136
134.38
132.71
130.98
129.21
127.29
125.44
123.82
122.2
120.21
117.62
114.94
112.51
110.17
107.6
105.57
103.66
101.3
101.9
102.78
100.86
99.001
97.567
96.115
96.255
